program,link,text
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-people/virtual-talent-xchange/,"Over the last decade, Engineers Without Borders (EWB) Canada has been committed to supporting social ventures that tackle poverty and inequality in sub-Saharan Africa. As the COVID-19 outbreak continues, businesses across the world are facing significant challenges. In these situations, the poorest and most vulnerable in the global south are those who suffer the most. Social ventures are amongst those hit the hardest. With over 20 years of leadership and professional development experience, EWB launched the Virtual Talent x Change (VTX) to facilitate matching bright, professional talent with the needs of our social venture partners in sub-Saharan Africa. Through this initiative, seasoned professionals from all over the world volunteer their skills, virtually from the comfort of their homes, to support the sustainability and growth of early-stage initiatives that better the lives of hundreds of thousands of people facing poverty and inequity. Our venture partners in sub-Saharan Africa have diverse talent needs to support their journey: Business development – growth strategy development, financial analysis, team management, etc. Web and Software Development – coding and development, UI/UX design. Monitoring and Evaluation – evaluation strategy development, data analysis. Digital Marketing and marketing strategy development, website development, social media strategy and engagement, etc. Communication & Fundraising – improving pitch decks, fundraising strategy development, copy editing and review. Engineering and technical disciplines – structural reviews, software engineering. Volunteering through the Virtual Talent x Change not only supports social ventures scale their impact in their own communities, but also allows our volunteers to hone their professional and technical expertise; train or support the professional capacities of their counterparts across the Atlantic; build management and coaching skills; and develop long-lasting interpersonal and intercultural connections through cross-continental collaboration."
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-people/junior-fellowship/,"The Junior Fellowship Program exposes aspiring Canadian leaders across Canada’s most sought after universities to the cultural and economic realities of the world’s most promising economies and emerging innovations. Junior Fellows have an opportunity to test their skills and contribute to the development of smarter, more resilient solutions for social change. Each Fellow plays an important role to deliver EWB’s Theory of Change. They bring their experiences and lessons learned to shape the course of their future and that of their peers as entrepreneurs, policy-makers, engineers, and business leaders. EWB’s student-run chapters across university campuses in Canada run and recruit students for the Fellowship each year. Junior Fellows are leaders who play an essential role in linking on-the-ground initiatives with our ongoing chapter activities and are chosen based on a proven commitment to building a more equal and sustainable world. They are students eager to lead by example and share their experiences upon their return. They strive for humility and have an interest in critically examining their environments and problem-solving to meet the development needs of our world. The Fellowship allows each student to operate at the intersection of poverty, transformation, innovation, and education, to spark systemic change in Canada and Africa. You will gain a detailed understanding of the realities of these environments and learn how to positively affect each one. Your work will be tied to our larger organizational strategy, and your experience, input, and effort will influence the strategy’s development. With practical skills, invaluable insights, and access to unrivaled experiences, your preparation as a Junior Fellow will extend well beyond the conventions of a traditional leadership program. As a Junior Fellow with EWB, you will operate outside of the classroom; explore far beyond the confines of an office building. You will broaden horizons and expand your mind across campuses, fields, cities, villages, businesses, streets, markets, and bus stations. You will build your understanding, knowledge, and a direct, personal connection to our work. These building blocks will come to life as concrete, real-world change."
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-people/the-ewb-fellowship/,"Social ventures are reshaping the systems in which they work by applying innovation and passion to their everyday tasks. The EWB Fellowship is designed to help Canadian professionals gain experience working and living in emerging markets while addressing critical talent gaps for emerging social enterprises in sub-Saharan Africa to help them grow and reach their potential. Every year, EWB recruits outstanding leaders—typically post-graduate students and professionals—for a 12-month EWB Fellowship program. Fellows come from a variety of professional, technical, and educational backgrounds and are equipped with the skills and opportunities needed to play a critical role in building a thriving, sustainable world. Fellows provide expertise in EWB ventures or partner organizations throughout sub-Saharan Africa. These experiences help develop critical thinking and empathy to effectively reimagine social and economic systems to get the international community one step closer to achieving the Sustainable Development Goals. EWB would not be able to deliver high-quality leadership and talent training without support. Global Affairs Canada’s Volunteer Cooperation Program (VCP) supports Canadian organizations in sending highly skilled and qualified volunteers to developing countries to work with local partners. EWB is proud to be a part of the Canadian Government’s VCP, which helps us run our Fellowship Program. EWB is one of 15 organizations supported through the VCP. Since 2001, the EWB Fellowship program has built a community of active and impassioned systems-change leaders working with African innovators to eradicate global poverty. Part of what makes this possible is the generous donation of Aeroplan Miles. EWB Fellowships require a lot of travel – roughly 100,000 Aeroplan Miles per fellow, and through Matching Week Campaigns each year, we are able to get our Fellows to the sub-continent of Africa."
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-people/kumvana-fellowship/,"Each year, the Kumvana Fellowship program provides 10 to 15 African innovators and leaders with regional and global opportunities to develop business and social skills and collaborate with like-minded leaders for improved social and economic impact. Kumvana 2021 applications will open in June 2020. Kumvana comes from the Chichewa dialect in Malawi. It refers to the mutual exchange of knowledge for shared community benefit. It means to ‘unite so we may discuss and understand’. The Kumvana program is designed to enable and support local innovations that lead to greater social and economic inclusion and sustainability. Kumvana Fellows contribute to a global community of EWB changemakers. Their exposure and interaction with Canadian entrepreneurs and innovation champions allow for knowledge transfer and connection. Throughout the program, African entrepreneurs and business leaders connect with Canadian entrepreneurs and social innovation leaders to create diverse and interconnected networks for thought leadership. The Kumvana Fellowship is designed to facilitate a deliberate and ongoing exchange of ideas and solutions to systemic social and economic problems.  "
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-people/leadership-development/,"At EWB, we think and act differently. Our work involves tackling the world’s most challenging problems to lift the collective prospects of our planet. As a result, we must invest in developing people with a specific set of qualities and abilities. We call this Systems Change Leadership. To create change, leaders must develop a strong understanding of the tiered nature of systems. Through identifying the various levels of ingrained social issues, we can address the root causes involved and leverage particular skills and strengths to work towards a thriving and sustainable world. There are three levels involved in creating systemic change: Fostering evolution within our individual mental, physical, and emotional selves. Creating change in the local, immediate environment; within teams, ventures, and chapter-based initiatives. Learning skills to transform industries and sectors, on a national and global scale. Systems Change Leadership involves constant learning through action, and the creation of sustainable positive impact as a result of a greater understanding of the world. We call this continual cycle ‘action-learning’. As a participant in EWB’s Systems Change Leadership model, we will help you build skills and create tools that enable you to take thoughtful and strategic actions towards change. When creating change at any of the three levels, the Systems Change Leadership model encourages you. Take action to bring improvements or innovations in the world. Think deeply about the experience to identify new opportunities or areas for improvement. Grow our knowledge, skills, and awareness while abandoning ineffective ideas or ways of thinking. Develop a vision and propose a concrete course of action. We believe people can only solve problems when equipped with a greater perspective—a comprehensive understanding of the wider issues and influencers involved in a system. Systems Change Leadership empowers you to adopt that overarching perspective. We teach skills to establish and maintain an effective understanding of large and small systems, with the ultimate goal to identify and eliminate the root causes of poverty and inequity within them. Address Root Causes: Start by clearly defining the impact we want to bring about. Consider the key components of the system or problem, so that every action targets a root cause. Strive for Humility: We learn best by being open—being receptive to ideas from anywhere and anyone, and being open about our mistakes and failures. Invest in People: True change requires a movement of forward-thinking leaders. We support and invest in each other to build a movement together. Courageously Commit: Commit to your own personal growth through regular self-assessment. Have the courage to ask for feedback. Ask Tough Questions: Scrutinize the past, present, and future to determine opportunities for impact. Dream Big and Work Hard: Make the impossible possible. The recipe calls for imagination, hard work, innovation, passion, and a willingness to take risks. Drawing on our extensive experience and collaborative work with many social change organizations, we have identified five core competencies that are critical to leading change. The continuous development, practice, and refinement of these competencies are essential: Systems Mapping & Sense-Making: Understand the elements and actors within a system to identify the root of a problem and develop approaches to address it. Reflection & Co-Creation: Think deeply about your actions and approach. Engage in collaborations with strategic and unexpected partners to develop a comprehensive vision and shared action. Entrepreneurship or Intrapreneurship: Transform a vision into concrete, strategic actions, and find the resources to do so. Influence: Participate as an active citizen in society, and influence decision-makers through advocacy, key stakeholder engagement, and partnership development. Personal Alignment: Build a life aligned with who you are and the world you are striving to create."
Engineers without borders,https://www.ewb.ca/en/chapters/,"The EWB Chapter community is made up of students and professionals applying our Systems Change Leadership model to identify and work towards eliminating the root causes of poverty and inequality around the world. EWB brings together university students and professionals to grow their knowledge and invest in their leadership capacities to address these root causes and work towards a thriving and sustainable world. Across Canada, our Chapter members take thoughtful, strategic actions to create profound social impact in their colleges, universities, companies, and within their local communities. From grassroots change to influencing Canadian governmental policy, Chapters play a vital role in enacting change at all levels of the system. Our Chapter community makes contributions on a national and international scale: affecting consumer choices, evolving education curriculums, influencing foreign policy, and more. A core part of our programming builds upon our Members' knowledge base and enhances their capacities to lead and take action. We take a unique approach to accomplish this feat by supporting our Chapters to be self-governed through their own volunteer Presidents and Executive Council and, hand in hand with their Chapter Membership, make collective efforts to address one central cause with a common strategy to overcome social justice. As a Member of our Chapter network, you will be equipped with leadership skills, tools, and opportunities to create meaningful impact, and your voice will help determine the directions of systems change action within your Chapter. At EWB, we believe good intentions are not enough, and that creating lasting change requires a fundamental shift in how our world works. From Newfoundland to British Columbia, there are over 32 chapters where you can grow outside the classroom, elevate your leadership skills, and apply your knowledge in your community and beyond to create a new and more equitable world for everyone. Student chapters provide the opportunity to be a part of a community of like-minded people and to develop skills such as public speaking, networking, and leadership. We like to take a different approach by working collectively within chapters to overcome challenges as a team, consulting multiple perspectives, and looking to take tangible action to change the world we live in. Whether you are an aspiring Junior Fellow or a member looking to take local action, everyone wants to change the systems we live in to make the world a more equitable place. Although belonging to the student chapter is only possible during collegiate years, alumni from college and university chapters have the opportunity to flow directly into professional chapters upon graduation. Our growing number of Canadian-based professional Chapters provide a space to network with fellow change-makers and EWB alumni, share solutions to fundamental social issues and ideas, gain exposure to skill enhancement training, and partake in innovative events in your community. Joining an EWB professional chapter is a unique opportunity to connect with other like-minded professionals in order to shape the future of the local and international communities you belong to. Across over eight regional chapters, professional members use their voice and expertise to create new solutions to complex issues within an ever-expanding network made up of the next generation of industry leaders."
Engineers without borders,https://www.ewb.ca/en/showcase/small-growing-business-ventures/,"EWB’s history of enabling sustainable change and localized partnerships in Africa and the world led to our former investments in the region’s startups. The Small and Growing Business channel of EWB ventures was a seed-stage investment vehicle dedicated to bringing all of those ingredients together to create a powder keg of potential for forward-thinking businesses in Sub-Saharan Africa. Through the right support and resources, their impact echoed around the region to improve systems and support marginalized communities. By nurturing founding-stage enterprises with a pioneering approach to a range of challenges, Small and Growing Business ventures sparked new solutions for entrenched problems. When the ideas successfully scaled, the impact of our Small and Growing Business Ventures echoed throughout a range of global industry sectors to touch the lives of millions. Examples include smallholder agribusinesses with innovative feed production models partnering with large-scale distribution networks to bring improved options to thousands of farmers, and financial profiling applications providing easier access to credit for growing businesses."
Engineers without borders,https://www.ewb.ca/en/showcase/governance-sustainable-services/,"EWB Canada is dedicated to enriching the way private and government organizations serve the planet by addressing factors contributing to global poverty and inequality embedded within systems. Our work in Governance for Sustainable Services (GSS) ventures encourages new ways of operating and promotes change advocacy within these complex ecosystems. The ultimate goal is to refine corporate and governmental practice in Africa and Canada, ensuring local communities benefit from public and private initiatives. Mining Shared Value: Partnering with Federal Ministries to develop national reporting and operational standards, and connecting industry personnel with development practitioners for collaborative partnerships. WASH Catalysts: Fostering management support and training at the local development level, supporting local government offices to develop stronger connections with national-level administrative bodies, and assisting organizations to implement sector coordination processes. WASH Coordination: Designing and testing strategies for more sustainable service delivery, developing and advocating for new policies in company structures, and promoting new governance models. Develop vertically-linked networks at district, institutional, national, and global levels. Collaborate with key stakeholders to incite change in service delivery systems. Encourage new behaviors and approaches to shift governance dynamics. Test strategies for sustainable service delivery and advocate for policy changes. Provide consultation through embedded Fellows on business development, financial modeling, talent acquisition, investor preparation, and leadership training. Skill and technology transfers, formalizing and strengthening local communities, creating employment opportunities, and scaling improved service delivery approaches. Policy and institutional changes influencing corporate and government practices to unlock sustainable growth opportunities."
Engineers without borders,https://www.ewb.ca/en/showcase/evolving-engineering/,"Engineers play a crucial role in shaping the relationship between technology and society, which has massive implications for all aspects of humanity. The engineering profession must develop new skills and expand its understanding to contribute to universal equality, sustainability, and wellbeing. EWB Canada's Evolving Engineering initiative aims to foster this evolution within the engineering community, enabling engineers to leverage their technological expertise for greater social impact. Our approach involves fostering a global movement focused on updating the purpose of the engineering profession. This involves regularly convening with leading personnel, community members, and organizational bodies from the engineering profession to determine industry-wide challenges and opportunities for growth. Targeting key leverage points within the system, from high-level industry developments to young engineering students, to spark comprehensive evolution within the professional ecosystem. Working in close consultation and partnership with other organizations to ensure we work 'with' rather than 'on' the engineering profession. Encouraging activities that risk failure to promote innovation and exploration of new ways of thinking and creating within the engineering profession."
Engineers without borders,https://www.ewb.ca/en/what-we-do/investing-in-ventures/,"We partner with innovative startup businesses to push the boundaries of what is possible in sub-Saharan Africa. Our goal is to support entrepreneurs from seed to global scale, from idea to widespread impact, ultimately eradicating poverty and creating far-reaching change. EWB Canada’s ventures program makes customized, long-term investments of up to $100,000 USD in scalable social enterprises with the potential to positively impact millions of people living in poverty. We focus on small and growing businesses in sub-Saharan Africa, where early-stage entrepreneurship is at its highest. By investing capital, support, and expertise, we help these businesses operate effectively to eradicate poverty and inequity."
Engineers without borders,https://www.ewb.ca/en/what-we-do/advocating-for-change/,"We partner with innovative startup businesses to push the boundaries of what is possible in sub-Saharan Africa. Our goal is to support entrepreneurs from seed to global scale, from idea to widespread impact, ultimately eradicating poverty and creating far-reaching change. EWB Canada’s ventures program makes customized, long-term investments of up to $100,000 USD in scalable social enterprises with the potential to positively impact millions of people living in poverty. We focus on small and growing businesses in sub-Saharan Africa, where early-stage entrepreneurship is at its highest. By investing capital, support, and expertise, we help these businesses operate effectively to eradicate poverty and inequity. Impact investing is more than injecting capital—it involves robust methodology to bolster innovative businesses and accelerate their potential influence. By investing time, capital, and personal expertise, we can ensure sustainability and bring inventive ideas to fruition, benefiting millions globally. We partner early to support innovators through developmental challenges. Our investments back ventures from the concept stage, providing expertise and resources when support is hardest to obtain. We recruit and embed EWB Fellows from a professional network to offer diverse capabilities and comprehensive support. Many Fellows remain in positions long after their initial placement, fostering knowledge exchange and building partnerships. We provide enterprises with broad insight into business development, financial modeling, talent acquisition, investor preparation, leadership training, and mentoring. We ensure ongoing growth by catalyzing future investment for initiatives ready to scale beyond the nurture stage. This attracts additional investment, creating comprehensive support for innovative businesses to succeed. Our ventures generate new methods of service delivery and create exciting products, leading and developing new industries. Successful initiatives inspire established organizations to reconsider their operations, improving their products and services. Failure is seen as a learning process, refining approaches and inspiring other entrepreneurs to identify and capitalize on opportunities. Proven pioneers create clear pathways for future innovators, ensuring the impact of our investments reverberates long after the success of any single entrepreneur."
Engineers without borders,https://members.ewb.ca/,"The EWB Chapter community comprises students and professionals applying our Systems Change Leadership model to engineer an equitable and sustainable future for marginalized people and the planet. At EWB, our mission is to create systemic change through community-driven collaboration. We mobilize the engineering community and leverage technological innovation to address global challenges, in Canada and beyond. Our focus includes clean technologies, sustainable agriculture and food systems, healthcare resilience in the face of climate change, and education and job creation in STEM fields."
Engineers without borders,https://www.ewb.ca/en/showcase/,"Our impact in the world is the result of ‘what we do.’ Here, our multi-pronged approaches combine to create tangible benefits for people living in poverty and inequity. We foster big ideas in small businesses by providing founding-stage investments and capacity building to African entrepreneurs and startups with pioneering approaches to innovative products, delivery mechanisms, technology, business models, or services. These ventures spark new solutions for problems contributing to poverty around the world."
Engineers without borders,https://www.ewb.ca/en/what-we-do/advocating-for-change/,"Imagine a world where Canadians and Africans work in partnership to develop innovative ideas, technologies, and businesses to create new jobs in sustainable industries, improve social wellbeing, and address the root causes of poverty and inequality. Imagine young leaders coming together to advocate for policies and resources that transform people’s lives and create more sustainable and inclusive economic systems. This world is already here. Through our social impact investing and fellowship programs, EWB provides financial resources, capacity building, and human resources to social entrepreneurs in sub-Saharan Africa. This collaboration builds partnerships that create jobs and address social issues using technology and innovation. Our policy and advocacy work supports these young leaders by ensuring that Canada’s resources, policies, and institutions provide effective, sustainable international assistance, catalyze new public and private sector resources, and support social entrepreneurs and leaders in sub-Saharan Africa. We bring together a community of young Canadians, civil society organizations, policymakers, donors, and supporters to exercise our rights as citizens, engage in democratic processes, and influence our country’s global impact. Take a look at our campaigns to learn more and get involved. For years, our network of thousands of passionate and highly skilled advocates has challenged Canada to become a better global citizen. Thanks to ongoing campaign efforts, tens of thousands of Canadians have increased their knowledge of global issues and rallied their voices to drive positive change. Together, we have successfully campaigned for numerous measures to make aid more effective. Advocating for fair trade policies to ensure equitable market access for marginalized producers. Implementing evaluation strategies to measure the true impact of international aid and development programs."
Startup Pitch Competition event: UBC SOAR,https://docs.google.com/document/d/1nKYKuUSEwx9d4x-68LYIr451P_VBsC3MhzjVL6ZJCHs/edit,"The UBC Soar Pitch Competition is designed to provide an opportunity for students to pitch their innovative business ideas to a panel of judges for a chance to win prizes and gain valuable feedback. The competition encourages entrepreneurial thinking and aims to foster a culture of innovation at UBC.
Participants must be current students at the University of British Columbia. Teams can consist of individual students or groups of up to five members. Each participant or team is allowed to submit only one entry. The pitch deck should cover Problem Statement and Solution and Market Analysis and Business Model and Team and Financial Projections. Innovation: The uniqueness and creativity of the business idea. Feasibility: The practicality and potential for implementation of the idea. Market Potential: The size and growth potential of the target market. Business Model: The soundness and scalability of the revenue model. Presentation: The quality and persuasiveness of the pitch delivery."
